Filename,Dataset Group,Tomato Leaf Category
input/final_dataset/train/Late_Blight/train_Late_Blight_image_781.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_782.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_783.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_784.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_785.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_786.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_787.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_788.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_789.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_790.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_791.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_792.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_793.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_794.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_795.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_796.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_797.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_798.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_799.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_800.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_801.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_802.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_803.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_804.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_805.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_806.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_807.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_808.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_809.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_810.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_811.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_812.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_813.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_814.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_815.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_816.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_817.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_818.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_819.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_820.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_821.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_822.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_823.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_824.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_825.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_826.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_827.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_828.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_829.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_830.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_831.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_832.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_833.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_834.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_835.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_836.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_837.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_838.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_839.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_840.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_841.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_842.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_843.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_844.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_845.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_846.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_847.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_848.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_849.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_850.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_851.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_852.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_853.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_854.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_855.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_856.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_857.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_858.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_859.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_860.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_861.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_862.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_863.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_864.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_865.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_866.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_867.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_868.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_869.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_870.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_871.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_872.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_873.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_874.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_875.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_876.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_877.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_878.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_879.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_880.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_881.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_882.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_883.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_884.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_885.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_886.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_887.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_888.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_889.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_890.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_891.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_892.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_893.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_894.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_895.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_896.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_897.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_898.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_899.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_900.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_901.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_902.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_903.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_904.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_905.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_906.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_907.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_908.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_909.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_910.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_911.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_912.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_913.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_914.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_915.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_916.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_917.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_918.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_919.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_920.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_921.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_922.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_923.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_924.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_925.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_926.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_927.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_928.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_929.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_930.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_931.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_932.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_933.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_934.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_935.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_936.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_937.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_938.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_939.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_940.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_941.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_942.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_943.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_944.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_945.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_946.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_947.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_948.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_949.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_950.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_951.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_952.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_953.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_954.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_955.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_956.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_957.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_958.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_959.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_960.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_961.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_962.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_963.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_964.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_965.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_966.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_967.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_968.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_969.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_970.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_971.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_972.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_973.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_974.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_975.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_976.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_977.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_978.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_979.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_980.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_981.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_982.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_983.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_984.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_985.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_986.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_987.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_988.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_989.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_990.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_991.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_992.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_993.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_994.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_995.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_996.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_997.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_998.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_999.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1000.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1001.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1002.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1003.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1004.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1005.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1006.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1007.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1008.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1009.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1010.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1011.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1012.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1013.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1014.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1015.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1016.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1017.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1018.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1019.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1020.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1021.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1022.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1023.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1024.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1025.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1026.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1027.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1028.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1029.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1030.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1031.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1032.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1033.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1034.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1035.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1036.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1037.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1038.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1039.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1040.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1041.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1042.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1043.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1044.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1045.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1046.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1047.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1048.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1049.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1050.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1051.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1052.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1053.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1054.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1055.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1056.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1057.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1058.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1059.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1060.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1061.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1062.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1063.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1064.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1065.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1066.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1067.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1068.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1069.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1070.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1071.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1072.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1073.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1074.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1075.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1076.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1077.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1078.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1079.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1080.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1081.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1082.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1083.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1084.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1085.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1086.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1087.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1088.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1089.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1090.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1091.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1092.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1093.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1094.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1095.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1096.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1097.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1098.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1099.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1100.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1101.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1102.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1103.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1104.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1105.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1106.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1107.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1108.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1109.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1110.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1111.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1112.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1113.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1114.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1115.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1116.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1117.png,Train,Late Blight
input/final_dataset/train/Late_Blight/train_Late_Blight_image_1118.png,Train,Late Blight
